timestamp,open,close,high,low,volume
1700006400000,0.35775,0.3792,0.37957,0.35367,2346293.7090414
1699920000000,0.35693,0.35792,0.37218,0.34,1141148.90895595
1699833600000,0.38317,0.35719,0.38843,0.35333,936217.11349178
1699747200000,0.38431,0.3809,0.39124,0.37066,2283218.76433009
1699660800000,0.38566,0.38411,0.39527,0.37021,2214845.44774741
1699574400000,0.36819,0.38573,0.3884,0.36319,2531477.48496115
1699488000000,0.35747,0.3685,0.3866,0.34134,4446638.33471501
1699401600000,0.35146,0.35779,0.36061,0.34927,1830787.69871363
1699315200000,0.36264,0.35177,0.36519,0.3337,3047902.13066974
1699228800000,0.34274,0.36347,0.37572,0.33858,3683660.64489853
1699142400000,0.32852,0.3423,0.35038,0.32685,1828955.52423949
1699056000000,0.32955,0.32858,0.33105,0.3213,1679298.86157354
1698969600000,0.32267,0.32966,0.32966,0.31189,3014661.64415779
1698883200000,0.30753,0.32296,0.32954,0.29879,4678936.92687258
1698796800000,0.29275,0.30753,0.30912,0.28482,2775953.48990592
1698710400000,0.30325,0.29312,0.3049,0.285,2470868.74382635
1698624000000,0.29585,0.30325,0.30331,0.29222,2296327.06980148
1698537600000,0.29105,0.29522,0.29897,0.28827,1017247.57053042
1698451200000,0.28974,0.29135,0.29738,0.28896,1388887.59344383
1698364800000,0.28638,0.28971,0.2927,0.28082,1628160.89416378
1698278400000,0.28087,0.28771,0.29753,0.28087,3274766.68100676
1698192000000,0.27974,0.28066,0.2897,0.27682,1430163.64483753
1698105600000,0.2812,0.27913,0.29375,0.27391,3081094.33117402
1698019200000,0.26443,0.28082,0.28117,0.262,4981779.64724902
1697932800000,0.25889,0.26375,0.26454,0.256,1359311.48715183
1697846400000,0.2514,0.25877,0.26265,0.25,1572851.78794529
1697760000000,0.24743,0.25129,0.25356,0.24567,1111577.53263649
1697673600000,0.24309,0.24711,0.24718,0.23901,1361124.17905658
1697587200000,0.24627,0.24319,0.24825,0.24241,663297.66026737
1697500800000,0.25151,0.24657,0.25173,0.24457,734551.59111494
1697414400000,0.24745,0.25167,0.26083,0.24745,2777994.98796759
1697328000000,0.24739,0.24737,0.24857,0.2457,625057.43747531
1697241600000,0.24608,0.24733,0.24791,0.24508,376213.66488437
1697155200000,0.24628,0.24606,0.24977,0.24543,494404.62608341
1697068800000,0.24789,0.24631,0.24813,0.24228,857809.4145985
1696982400000,0.24943,0.24813,0.24951,0.24454,784726.92037458
1696896000000,0.25153,0.24937,0.25347,0.24698,1824673.94996184
1696809600000,0.25613,0.25165,0.25875,0.24895,951908.32069769
1696723200000,0.25874,0.25651,0.25912,0.25537,544387.34814426
1696636800000,0.26443,0.25889,0.26585,0.25658,851182.49752256
1696550400000,0.26086,0.26475,0.26696,0.26059,712608.80923048
1696464000000,0.25911,0.26035,0.26401,0.25668,1180150.55194804
1696377600000,0.26101,0.25965,0.26123,0.25195,766355.72938913
1696291200000,0.25939,0.26111,0.26483,0.25743,985156.83586053
1696204800000,0.26641,0.25977,0.2697,0.25798,2604806.30630334
1696118400000,0.25455,0.26641,0.26804,0.25399,2898055.33814361
1696032000000,0.25005,0.25414,0.25497,0.24947,1037111.52341696
1695945600000,0.24927,0.2497,0.2561,0.24789,1313565.99747835
1695859200000,0.24491,0.24922,0.25095,0.24357,1436650.53054641
1695772800000,0.24564,0.24478,0.24875,0.24268,991871.15091464
1695686400000,0.24596,0.24577,0.24816,0.24345,790301.37337455
1695600000000,0.24288,0.24635,0.24635,0.24066,1275012.38017507
1695513600000,0.24645,0.24323,0.24661,0.24225,892191.40696957
1695427200000,0.24547,0.24646,0.24722,0.24401,611435.48658626
1695340800000,0.24554,0.24527,0.24674,0.24315,1498101.41338631
1695254400000,0.25189,0.24534,0.2533,0.24526,1803905.82645161
1695168000000,0.25553,0.25185,0.25671,0.25032,1117098.69939389
1695081600000,0.25222,0.25517,0.2583,0.25117,1665425.89217588
1694995200000,0.2472,0.25159,0.25617,0.24434,779387.3291711
1694908800000,0.25,0.24741,0.25144,0.24461,766241.82837688
1694822400000,0.25084,0.25069,0.25403,0.24864,551008.75888381
1694736000000,0.25157,0.25079,0.25537,0.24553,1102966.09514703
1694649600000,0.24896,0.25119,0.25311,0.24666,1262036.53452339
1694563200000,0.24536,0.24884,0.25037,0.2439,817883.7672691
1694476800000,0.24229,0.24563,0.25276,0.24102,1003121.66258101
1694390400000,0.24935,0.24201,0.24953,0.2368,1359476.7853435
1694304000000,0.25318,0.24919,0.25318,0.24237,2934331.74515517
1694217600000,0.2545,0.25358,0.25593,0.25328,419401.46317426
1694131200000,0.25837,0.25453,0.26016,0.25267,707343.54737417
1694044800000,0.258,0.25811,0.25994,0.2534,953501.42138669
1693958400000,0.25798,0.25774,0.26178,0.25236,937267.50183643
1693872000000,0.25628,0.25796,0.25904,0.2541,900296.68969917
1693785600000,0.25634,0.25631,0.26013,0.25346,650710.84618909
1693699200000,0.25628,0.25604,0.25697,0.25343,613774.56908062
1693612800000,0.25509,0.25634,0.25762,0.25381,402379.27975914
1693526400000,0.25561,0.25561,0.25893,0.25141,908425.02114107
1693440000000,0.26552,0.25559,0.26669,0.24956,2189030.75282161
1693353600000,0.27322,0.26566,0.27322,0.26054,2509452.50556684
1693267200000,0.26794,0.27286,0.28069,0.26068,4143789.04894997
1693180800000,0.26351,0.26802,0.26812,0.25866,1308294.51660189
1693094400000,0.26118,0.2634,0.2654,0.26028,834965.58907616
1693008000000,0.26121,0.26108,0.26207,0.25806,585585.2953423
1692921600000,0.26604,0.26141,0.27101,0.25956,2147507.50339588
1692835200000,0.2689,0.26653,0.27168,0.2626,1249797.57774165
1692748800000,0.25887,0.26839,0.27008,0.25852,1277542.53803003
1692662400000,0.26298,0.25877,0.26338,0.25001,2658580.17402067
1692576000000,0.27077,0.26361,0.27217,0.25912,1964749.81601533
1692489600000,0.26919,0.27101,0.27345,0.26521,924967.27369387
1692403200000,0.26415,0.26922,0.26992,0.26072,1385023.94484911
1692316800000,0.25577,0.26404,0.26741,0.25493,10460535.33778471
1692230400000,0.27426,0.25591,0.27836,0.235,14507397.40879839
1692144000000,0.28199,0.27487,0.28279,0.26545,4701787.37611675
1692057600000,0.29063,0.28208,0.29117,0.27441,3189976.88431783
1691971200000,0.28961,0.29078,0.29268,0.28744,1844366.87063597
1691884800000,0.29208,0.28979,0.2937,0.28668,1230465.1435741
1691798400000,0.29272,0.29213,0.29468,0.29094,597836.76618016
1691712000000,0.29643,0.2937,0.29766,0.29251,1080272.07841702
1691625600000,0.30157,0.29631,0.30189,0.29587,1620232.192372
1691539200000,0.29761,0.30133,0.30246,0.29598,1847004.10167953
1691452800000,0.29118,0.29773,0.30297,0.29035,2144197.41151704
1691366400000,0.29259,0.29107,0.29608,0.28223,2417026.21928411
1691280000000,0.29394,0.29241,0.29585,0.29073,802285.76681822
1691193600000,0.29337,0.2941,0.29424,0.29028,1116340.40381043
1691107200000,0.29251,0.29394,0.2973,0.29021,1530418.46199087
1691020800000,0.29947,0.2925,0.30155,0.28933,2103798.74955321
1690934400000,0.31078,0.29947,0.31205,0.29779,2115027.7704572002
1690848000000,0.30724,0.31069,0.31087,0.2949,3399668.15281862
1690761600000,0.31591,0.30833,0.31903,0.30709,1527168.70572583
1690675200000,0.3129,0.3161,0.31856,0.30545,2968092.07688732
1690588800000,0.31022,0.3131,0.31486,0.30924,1295716.34548686
1690502400000,0.30808,0.31028,0.31356,0.30649,828086.00086979
1690416000000,0.30638,0.3082,0.31395,0.30583,1121725.70195267
1690329600000,0.30422,0.30673,0.31115,0.30054,1164323.87085237
1690243200000,0.30553,0.30451,0.30818,0.30209,1621858.39175035
1690156800000,0.31712,0.30545,0.31932,0.30036,1938628.48141305
1690070400000,0.31039,0.31731,0.31945,0.30779,1567014.56557256
1689984000000,0.3132,0.31041,0.31521,0.30656,1446348.88135582
1689897600000,0.31584,0.31332,0.31885,0.31082,1465886.78723339
1689811200000,0.3231,0.31627,0.33285,0.31357,3264146.033504
1689724800000,0.30912,0.32329,0.32625,0.30717,3091657.67223309
1689638400000,0.31277,0.30972,0.31458,0.3,2185310.92464855
1689552000000,0.3148,0.3123,0.31995,0.30582,2907108.31059617
1689465600000,0.32632,0.31488,0.3282,0.31251,6692663.84701534
1689379200000,0.32831,0.326,0.33795,0.32452,2764542.57326115
1689292800000,0.35739,0.3284,0.37877,0.31669,9704701.43314294
1689206400000,0.28935,0.35665,0.368,0.28629,14081502.68297927
1689120000000,0.29316,0.28937,0.29569,0.28528,3330827.02230943
1689033600000,0.28855,0.29293,0.2937,0.28772,2614975.62786079
1688947200000,0.28461,0.28815,0.29295,0.27813,9019377.25218336
1688860800000,0.29115,0.28457,0.292,0.28342,3128619.30300498
1688774400000,0.28486,0.29073,0.29352,0.28189,2956974.94219301
1688688000000,0.27909,0.2847,0.28564,0.27615,2342862.79588571
1688601600000,0.28441,0.27942,0.29392,0.2767,4214263.60560333
1688515200000,0.29267,0.28433,0.29652,0.2799,3287166.12911966
1688428800000,0.29635,0.29235,0.30219,0.28933,2330047.92769976
1688342400000,0.29297,0.29627,0.29952,0.29093,2816796.91910467
1688256000000,0.29258,0.29217,0.29412,0.28536,2057486.58837061
1688169600000,0.28733,0.29239,0.29378,0.28134,1482470.77354932
1688083200000,0.27565,0.28698,0.29973,0.26764,10463021.35984818
1687996800000,0.26695,0.27539,0.27825,0.26677,2826743.90744115
1687910400000,0.28623,0.26674,0.28623,0.26007,3449225.21810686
1687824000000,0.28065,0.28715,0.28978,0.27936,1943925.66535592
1687737600000,0.29232,0.28076,0.2924,0.2764,1756618.85587996
1687651200000,0.28979,0.29238,0.30487,0.28884,2014999.21189555
1687564800000,0.29692,0.28956,0.29778,0.28432,2405627.09933926
1687478400000,0.29118,0.29633,0.30319,0.28747,2300882.79853916
1687392000000,0.2866,0.29055,0.30504,0.28597,4830291.63353728
1687305600000,0.2708,0.28646,0.28919,0.26884,6559273.20230125
1687219200000,0.26262,0.2707,0.27081,0.25219,2654324.73471856
1687132800000,0.26072,0.26291,0.26388,0.25711,1878398.13780411
1687046400000,0.26733,0.26116,0.26935,0.25918,1240183.87017241
1686960000000,0.26285,0.26695,0.27374,0.26097,2299191.24144917
1686873600000,0.26211,0.26342,0.26772,0.25403,1788748.35689503
1686787200000,0.26351,0.26161,0.26604,0.25277,2626078.83968905
1686700800000,0.27498,0.26356,0.2776,0.25633,2930856.84986911
1686614400000,0.2746,0.27528,0.29006,0.26901,2939791.35787001
1686528000000,0.27092,0.27494,0.28673,0.26555,5008285.40883401
1686441600000,0.27512,0.27235,0.28054,0.25951,6081200.6892588
1686355200000,0.29489,0.27517,0.29515,0.22056,19254219.4332319
1686268800000,0.32262,0.2952,0.32399,0.29098,4160815.43967751
1686182400000,0.3217,0.32281,0.33095,0.32029,1633983.94872831
1686096000000,0.35312,0.32232,0.35312,0.31784,1952443.6346143
1686009600000,0.35098,0.35315,0.35718,0.33685,1927218.46562502
1685923200000,0.37758,0.352,0.37915,0.34678,2540069.29514023
1685836800000,0.37611,0.37745,0.382,0.37549,581432.44490058
1685750400000,0.37816,0.37626,0.37839,0.37337,356832.24595969
1685664000000,0.36445,0.37808,0.3795,0.36192,820556.43525455
1685577600000,0.37469,0.36478,0.37586,0.36131,595861.54440022
1685491200000,0.37824,0.37521,0.38112,0.37031,1047597.81092104
1685404800000,0.37924,0.37807,0.38372,0.37513,748849.87967367
1685318400000,0.38399,0.3793,0.38634,0.37585,1110549.05083891
1685232000000,0.36729,0.38336,0.38566,0.36692,1851579.00695962
1685145600000,0.36221,0.36706,0.36792,0.36122,567271.12043486
1685059200000,0.35888,0.36287,0.36675,0.35364,1138698.85377571
1684972800000,0.36419,0.35847,0.36453,0.35523,918234.04605387
1684886400000,0.37078,0.36467,0.37078,0.36051,809317.79269778
1684800000000,0.36879,0.37069,0.37575,0.36642,525502.62637403
1684713600000,0.36053,0.36802,0.3742,0.35665,1203289.29956075
1684627200000,0.3665,0.36073,0.36775,0.357,761158.97697075
1684540800000,0.36824,0.36654,0.36845,0.36352,350339.23373809
1684454400000,0.37293,0.3688,0.37312,0.36667,826632.06685513
1684368000000,0.37574,0.37167,0.38054,0.36621,1075112.70378324
1684281600000,0.36906,0.37561,0.3811,0.36505,1360675.69295838
1684195200000,0.36698,0.36855,0.37076,0.36205,1005012.6185128799
1684108800000,0.37148,0.36733,0.37588,0.3661,625677.08167359
1684022400000,0.36482,0.37132,0.37327,0.3629,589186.8458411
1683936000000,0.3709,0.36479,0.37122,0.36254,877735.40778826
1683849600000,0.3603,0.37079,0.37104,0.35323,2586007.80422866
1683763200000,0.3697,0.36024,0.36975,0.34867,3297018.94696129
1683676800000,0.36365,0.36973,0.37312,0.355,2528740.63121186
1683590400000,0.36552,0.36356,0.37111,0.36045,1320553.13097873
1683504000000,0.376,0.36584,0.37993,0.35421,3727261.87815663
1683417600000,0.3797,0.37667,0.38381,0.37462,1204098.63491008
1683331200000,0.39446,0.37999,0.39705,0.37407,1760867.09612027
1683244800000,0.38799,0.39461,0.39735,0.38126,1313760.72449592
1683158400000,0.39397,0.38756,0.39647,0.3851,1440024.23655445
1683072000000,0.39192,0.39402,0.3968,0.37872,2331520.47644933
1682985600000,0.38677,0.39194,0.39484,0.38191,1596810.49890477
1682899200000,0.39581,0.38721,0.398,0.38065,3124419.79706365
1682812800000,0.40269,0.39584,0.41507,0.39528,1704591.41362937
1682726400000,0.40444,0.40244,0.40803,0.39918,709194.17997696
1682640000000,0.41019,0.40481,0.41098,0.39764,1599905.3600144
1682553600000,0.40158,0.40997,0.41859,0.40117,3917495.34774687
1682467200000,0.39455,0.40142,0.41727,0.378,4381627.72205152
1682380800000,0.38371,0.3947,0.39539,0.37625,2007888.42891757
1682294400000,0.389,0.38377,0.39791,0.38,2130081.11459833
1682208000000,0.39557,0.38872,0.39564,0.38003,1512089.49763426
1682121600000,0.38268,0.39617,0.399,0.3814,1926924.21909737
1682035200000,0.40232,0.38289,0.40725,0.37936,4306438.86111434
1681948800000,0.41664,0.40055,0.42191,0.39582,3900944.5881269
1681862400000,0.44265,0.41664,0.44306,0.40659,5167565.09978547
1681776000000,0.43379,0.44357,0.44802,0.4283,1766996.12172483
1681689600000,0.45056,0.43409,0.45056,0.43144,1787268.73331575
1681603200000,0.452,0.45034,0.45732,0.44218,1255780.18256757
1681516800000,0.43782,0.45213,0.46147,0.43097,3479967.26078301
1681430400000,0.42556,0.43782,0.44396,0.42379,3552645.45248921
1681344000000,0.40496,0.42528,0.42889,0.39897,3278041.71770896
1681257600000,0.40166,0.40537,0.40675,0.38873,1733270.21572055
1681171200000,0.39683,0.40118,0.41274,0.39558,1918671.05781221
1681084800000,0.38892,0.39696,0.39742,0.38487,951899.97387909
1680998400000,0.38547,0.3894,0.39281,0.38409,585471.02813689
1680912000000,0.38344,0.38481,0.39,0.3804,199069.92967901
1680825600000,0.38263,0.38285,0.38487,0.37572,317273.4651758
1680739200000,0.39199,0.38257,0.39199,0.37648,822313.90411418
1680652800000,0.38918,0.39153,0.40007,0.38689,1590502.84611279
1680566400000,0.38652,0.38943,0.40041,0.38425,2125681.30561211
1680480000000,0.38187,0.38699,0.40456,0.371,3634414.00611733
1680393600000,0.39185,0.38156,0.3926,0.37503,978335.895404
1680307200000,0.39836,0.39199,0.4025,0.38799,1110160.98541239
1680220800000,0.37652,0.39864,0.40844,0.37416,2988974.61152484
1680134400000,0.38126,0.37601,0.38736,0.36973,1296203.76598145
1680048000000,0.36834,0.38101,0.38979,0.36674,2820454.66220847
1679961600000,0.34544,0.36793,0.37001,0.34252,2397326.60782667
1679875200000,0.35632,0.34568,0.35702,0.33672,1969041.21761161
1679788800000,0.35152,0.35584,0.36136,0.34895,1347480.03229203
1679702400000,0.35956,0.35153,0.36288,0.34863,1085001.99625303
1679616000000,0.37168,0.35958,0.37273,0.35549,1885683.35494219
1679529600000,0.35997,0.37207,0.38489,0.35344,2611215.77547607
1679443200000,0.37029,0.35978,0.38686,0.34902,4534546.99095225
1679356800000,0.3321,0.36955,0.38625,0.32938,4746422.19291419
1679270400000,0.34509,0.33213,0.34586,0.3307,4117006.63202219
1679184000000,0.33697,0.34461,0.35231,0.33697,2592683.53442154
1679097600000,0.34956,0.33736,0.35688,0.33507,4871802.10660051
1679011200000,0.32531,0.34934,0.35015,0.32214,6978910.56263101
1678924800000,0.32478,0.32546,0.32972,0.31778,3633859.5038616
1678838400000,0.34381,0.32475,0.34724,0.31649,8280811.04934254
1678752000000,0.34431,0.34394,0.36865,0.33741,8452748.25156734
1678665600000,0.33129,0.34424,0.35295,0.3281,10051067.35993222
1678579200000,0.30621,0.33111,0.33235,0.30263,9341604.54470133
1678492800000,0.31528,0.30595,0.32439,0.30265,13572836.93916064
1678406400000,0.31034,0.3154,0.31815,0.29789,7106609.27150141
1678320000000,0.31738,0.31027,0.32218,0.30184,5722648.16856494
1678233600000,0.33072,0.3175,0.33278,0.31369,3713772.55220871
1678147200000,0.33054,0.33042,0.33467,0.32099,2030659.94597151
1678060800000,0.33676,0.33064,0.33863,0.3293,1139165.19901613
1677974400000,0.33665,0.33691,0.34285,0.33477,1657637.91883171
1677888000000,0.34271,0.33674,0.34464,0.33039,5316313.00811138
1677801600000,0.35062,0.34282,0.35062,0.31799,3279396.22137571
1677715200000,0.36,0.35063,0.36157,0.34455,1697486.21011474
1677628800000,0.35208,0.36037,0.36448,0.3493,1408545.84643093
1677542400000,0.36487,0.35165,0.36795,0.3488,1225357.17298164
1677456000000,0.36847,0.36464,0.37014,0.35747,1343331.72005149
1677369600000,0.36201,0.3688,0.37032,0.358,902327.22595282
1677283200000,0.36558,0.36225,0.36764,0.35131,2066570.77356154
1677196800000,0.382,0.36591,0.38536,0.35801,2907512.40025557
1677110400000,0.38902,0.38245,0.39498,0.37966,1868035.52054468
1677024000000,0.39279,0.38908,0.393,0.377,2930118.21102681
1676937600000,0.40396,0.3926,0.40599,0.38502,3827492.0845711
1676851200000,0.3998,0.40358,0.40959,0.38962,1723897.21300425
1676764800000,0.4059,0.3997,0.4128,0.39722,2120367.47511219
1676678400000,0.4035,0.40593,0.41819,0.39765,1569186.45518496
1676592000000,0.3878,0.4036,0.40957,0.38568,2729807.44657717
1676505600000,0.41973,0.38751,0.42154,0.38655,3251462.32178533
1676419200000,0.38654,0.41915,0.42004,0.38192,3872374.63110272
1676332800000,0.35941,0.3868,0.39319,0.35457,3662974.99622709
1676246400000,0.36428,0.35939,0.36571,0.34501,2710916.48932439
1676160000000,0.36871,0.36416,0.3737,0.35977,1689403.51839632
1676073600000,0.35813,0.36841,0.37024,0.35717,1499497.69215085
1675987200000,0.36197,0.3584,0.36547,0.35376,2570093.09237378
1675900800000,0.3947,0.3622,0.39536,0.35443,3160191.53860042
1675814400000,0.39936,0.39433,0.40373,0.3856,1523478.48688842
1675728000000,0.38202,0.39906,0.39979,0.3815,1656793.98946977
1675641600000,0.39293,0.38213,0.40307,0.3796,1693694.6287409
1675555200000,0.39905,0.39247,0.40176,0.38219,1825569.19927768
1675468800000,0.40369,0.39927,0.40559,0.39753,1244691.68072114
1675382400000,0.39833,0.40365,0.40706,0.39441,2396251.48269003
1675296000000,0.39669,0.39839,0.41381,0.39209,2781684.77303359
1675209600000,0.39014,0.39656,0.40163,0.37104,3054272.21810911
1675123200000,0.37255,0.39056,0.39999,0.36841,6438814.84125045
1675036800000,0.39799,0.37255,0.39803,0.36546,3362156.61034891
1674950400000,0.3819,0.39747,0.39898,0.37711,3377605.12464123
1674864000000,0.38989,0.38192,0.39805,0.37832,4121158.78544278
1674777600000,0.37992,0.3895,0.391,0.36791,3503754.99014753
1674691200000,0.37348,0.37967,0.38889,0.37124,5365235.11647963
1674604800000,0.35864,0.37319,0.37956,0.34688,4658149.26360316
1674518400000,0.37441,0.35856,0.38308,0.35543,3092048.01131636
1674432000000,0.37592,0.37486,0.38367,0.36895,6256341.1863516
1674345600000,0.36887,0.37647,0.38751,0.36251,7189742.26273307
1674259200000,0.36493,0.36848,0.38069,0.35712,6724669.70792303
1674172800000,0.3381,0.36493,0.36575,0.3337,3741945.19426446
1674086400000,0.32652,0.33842,0.34293,0.32652,2912103.91202728
1674000000000,0.34548,0.32671,0.35563,0.3241,17106078.6590647
1673913600000,0.35041,0.34535,0.35788,0.34288,5004016.93897388
