timestamp,price
1693440000000,20.84
1693526400000,19.73
1693612800000,19.34
1693699200000,19.47
1693785600000,19.58
1693872000000,19.49
1693958400000,20.27
1694044800000,19.63
1694131200000,19.89
1694217600000,19.6
1694304000000,19.44
1694390400000,18.24
1694476800000,17.71
1694563200000,17.94
1694649600000,18.4
1694736000000,18.83
1694822400000,19.17
1694908800000,19.13
1694995200000,18.8
1695081600000,19.64
1695168000000,20.04
1695254400000,20.29
1695340800000,19.47
1695427200000,19.44
1695513600000,19.47
1695600000000,19.35
1695686400000,19.39
1695772800000,19.02
1695859200000,19.13
1695945600000,19.95
1696032000000,20.29
1696118400000,21.39
1696204800000,23.88
1696291200000,23.41
1696377600000,23.55
1696464000000,23.14
1696550400000,22.72
1696636800000,23.43
1696723200000,23.29
1696809600000,23.25
1696896000000,22.11
1696982400000,22.11
1697068800000,21.96
1697155200000,21.27
1697241600000,21.83
1697328000000,22.0
1697414400000,21.92
1697500800000,23.98
1697587200000,23.97
1697673600000,23.43
1697760000000,24.94
1697846400000,27.03
1697932800000,29.36
1698019200000,29.02
1698105600000,31.74
1698192000000,30.13
1698278400000,32.41
1698364800000,32.71
1698451200000,31.77
1698537600000,31.65
1698624000000,32.82
1698710400000,34.96
1698796800000,38.48
1698883200000,41.41
1698969600000,40.15
1699056000000,39.52
1699142400000,42.25
1699228800000,41.24
1699315200000,42.09
1699401600000,43.11
1699488000000,43.25
1699574400000,45.36
1699660800000,56.67
1699747200000,56.47
1699833600000,55.96
1699920000000,52.21
1700006400000,56.85
1700092800000,65.42
1700179200000,57.86
1700265600000,58.09
1700352000000,58.44
1700438400000,61.47
1700524800000,56.39
1700611200000,52.04
1700697600000,57.64
1700784000000,56.63
1700870400000,56.87
1700956800000,58.81
1701043200000,57.66
1701129600000,55.12
1701216000000,58.22
1701302400000,59.13
1701388800000,59.18
1701475200000,59.82
1701561600000,63.54
1701648000000,63.02
1701734400000,61.55
1701820800000,60.9
1701907200000,62.23
1701993600000,67.69
1702080000000,74.84
1702166400000,72.42
1702252800000,74.42
1702339200000,70.2
1702425600000,68.53
1702512000000,70.74
1702598400000,75.66
1702684800000,72.62
1702771200000,73.39
1702857600000,71.09
1702944000000,74.34
1703030400000,72.61
1703116800000,82.1
1703203200000,93.94
1703289600000,98.08
1703376000000,107.64
1703462400000,112.45
1703548800000,121.45
1703635200000,112.33
1703721600000,106.98
1703808000000,102.25
1703894400000,106.25
1703980800000,101.99
1704067200000,101.33
1704153600000,109.44
1704240000000,106.66
1704326400000,98.62
1704412800000,104.84
1704499200000,99.8
1704585600000,93.68
1704672000000,88.92
1704758400000,97.66
1704844800000,98.75
1704931200000,102.41
1705017600000,99.99
1705104000000,91.5
1705190400000,95.63
1705276800000,94.12
1705363200000,94.4
1705449600000,97.56
1705536000000,101.5
1705563494000,100.43
