timestamp,price
1687305600000,0.49
1687392000000,0.5
1687478400000,0.5
1687564800000,0.5
1687651200000,0.49
1687737600000,0.49
1687824000000,0.48
1687910400000,0.48
1687996800000,0.46
1688083200000,0.47
1688169600000,0.47
1688256000000,0.47
1688342400000,0.48
1688428800000,0.49
1688515200000,0.49
1688601600000,0.48
1688688000000,0.46
1688774400000,0.47
1688860800000,0.47
1688947200000,0.47
1689033600000,0.48
1689120000000,0.48
1689206400000,0.47
1689292800000,0.81
1689379200000,0.72
1689465600000,0.71
1689552000000,0.75
1689638400000,0.74
1689724800000,0.78
1689811200000,0.82
1689897600000,0.79
1689984000000,0.77
1690070400000,0.73
1690156800000,0.74
1690243200000,0.7
1690329600000,0.71
1690416000000,0.72
1690502400000,0.71
1690588800000,0.71
1690675200000,0.71
1690761600000,0.7
1690848000000,0.7
1690934400000,0.71
1691020800000,0.68
1691107200000,0.66
1691193600000,0.64
1691280000000,0.63
1691366400000,0.62
1691452800000,0.62
1691539200000,0.64
1691625600000,0.64
1691712000000,0.63
1691798400000,0.63
1691884800000,0.63
1691971200000,0.63
1692057600000,0.63
1692144000000,0.61
1692230400000,0.59
1692316800000,0.5
1692403200000,0.51
1692489600000,0.52
1692576000000,0.54
1692662400000,0.52
1692748800000,0.52
1692835200000,0.53
1692921600000,0.52
1693008000000,0.53
1693094400000,0.52
1693180800000,0.52
1693267200000,0.52
1693353600000,0.54
1693440000000,0.53
1693526400000,0.51
1693612800000,0.5
1693699200000,0.5
1693785600000,0.5
1693872000000,0.51
1693958400000,0.51
1694044800000,0.5
1694131200000,0.5
1694217600000,0.5
1694304000000,0.5
1694390400000,0.5
1694476800000,0.47
1694563200000,0.48
1694649600000,0.48
1694736000000,0.49
1694822400000,0.5
1694908800000,0.5
1694995200000,0.49
1695081600000,0.5
1695168000000,0.51
1695254400000,0.52
1695340800000,0.51
1695427200000,0.51
1695513600000,0.51
1695600000000,0.5
1695686400000,0.51
1695772800000,0.5
1695859200000,0.5
1695945600000,0.51
1696032000000,0.52
1696118400000,0.52
1696204800000,0.52
1696291200000,0.51
1696377600000,0.54
1696464000000,0.53
1696550400000,0.52
1696636800000,0.53
1696723200000,0.52
1696809600000,0.52
1696896000000,0.5
1696982400000,0.5
1697068800000,0.49
1697155200000,0.48
1697241600000,0.49
1697328000000,0.49
1697414400000,0.49
1697500800000,0.5
1697587200000,0.49
1697673600000,0.49
1697760000000,0.52
1697846400000,0.52
1697932800000,0.52
1698019200000,0.52
1698105600000,0.55
1698192000000,0.56
1698278400000,0.55
1698364800000,0.55
1698451200000,0.55
1698537600000,0.55
1698624000000,0.56
1698710400000,0.58
1698796800000,0.6
1698883200000,0.61
1698969600000,0.61
1699056000000,0.61
1699142400000,0.62
1699228800000,0.66
1699315200000,0.72
1699401600000,0.69
1699488000000,0.69
1699574400000,0.67
1699660800000,0.66
1699747200000,0.66
1699833600000,0.66
1699920000000,0.67
1700006400000,0.63
1700092800000,0.65
1700179200000,0.61
1700265600000,0.61
1700352000000,0.61
1700438400000,0.63
1700524800000,0.61
1700611200000,0.58
1700697600000,0.61
1700784000000,0.62
1700870400000,0.62
1700956800000,0.62
1701043200000,0.62
1701129600000,0.6
1701216000000,0.61
1701302400000,0.61
1701388800000,0.61
1701475200000,0.61
1701561600000,0.62
1701648000000,0.62
1701734400000,0.62
1701820800000,0.62
1701907200000,0.64
1701993600000,0.64
1702080000000,0.67
1702166400000,0.66
1702252800000,0.66
1702339200000,0.62
1702425600000,0.62
1702512000000,0.63
1702598400000,0.63
1702684800000,0.62
1702771200000,0.62
1702857600000,0.61
1702944000000,0.61
1703030400000,0.6
1703116800000,0.62
1703203200000,0.62
1703289600000,0.63
1703376000000,0.62
1703462400000,0.61
1703548800000,0.65
1703635200000,0.62
1703721600000,0.64
1703808000000,0.63
1703894400000,0.62
1703980800000,0.62
1704067200000,0.61
1704153600000,0.63
1704240000000,0.63
1704326400000,0.58
1704412800000,0.59
1704499200000,0.58
1704585600000,0.57
1704672000000,0.55
1704758400000,0.58
1704844800000,0.57
1704931200000,0.6
1705017600000,0.6
1705104000000,0.57
1705190400000,0.57
1705276800000,0.58
1705363200000,0.58
1705449600000,0.58
1705536000000,0.57
1705563499000,0.57
