datetime,open,close,high,low,volume,return,price
2023-04-18 00:00:00+00:00,29437,30391,30527,29169,1933.90813253,0.03240819376974556,29467.46
2023-04-17 00:00:00+00:00,30285,29437,30290,29262,2045.00149469,-0.028000660392933797,30304.81
2023-04-16 00:00:00+00:00,30278,30286,30623,30103,1840.92587672,0.00026421824426976683,30312.16
2023-04-15 00:00:00+00:00,30462,30278,30575,30192,795.48977279,-0.006040312520517366,30468.41
2023-04-14 00:00:00+00:00,30385,30462,30968,30001,2594.76974294,0.002534145137403324,30405.03
2023-04-13 00:00:00+00:00,29884,30389,30563,29867,1432.01214334,0.016898674876187927,29904.14
2023-04-12 00:00:00+00:00,30189,29879,30468,29677,1687.86914403,-0.010268640895690483,30260.94
2023-04-11 00:00:00+00:00,29614,30190,30494,29579,2754.39663897,0.019450260012156412,29657.97
2023-04-10 00:00:00+00:00,28320,29613,29724,28136,2236.41963499,0.04565677966101695,28351.24
2023-04-09 00:00:00+00:00,27908,28320,28521,27767,683.02265836,0.014762792030958864,27968.13
2023-04-08 00:00:00+00:00,27889,27901,28151,27833,402.16426704,0.00043027717021047724,27934.44
2023-04-07 00:00:00+00:00,28019,27889,28083,27755,334.33400667,-0.004639708769049573,28042.98
2023-04-06 00:00:00+00:00,28152,28019,28164,27717,881.13707115,-0.00472435350951975,28197.2
2023-04-05 00:00:00+00:00,28153,28153,28801,27828,1517.40828604,0.0,28175.33
2023-04-04 00:00:00+00:00,27795,28154,28449,27671,1082.42736342,0.012915992084907357,27815.43
2023-04-03 00:00:00+00:00,28173,27795,28500,27213,2640.09112717,-0.01341710148014056,28236.51
2023-04-02 00:00:00+00:00,28443,28173,28515,27839,1002.57160986,-0.009492669549625568,28498.94
2023-04-01 00:00:00+00:00,28454,28443,28817,28201,863.18303552,-0.0003865888802980249,28516.78
2023-03-31 00:00:00+00:00,28021,28460,28651,27504,1322.02079007,0.01566682131258699,28041.12
2023-03-30 00:00:00+00:00,28344,28021,29171,27677,2681.50715561,-0.011395709850409257,28395.0
2023-03-29 00:00:00+00:00,27266,28345,28649,27253,2119.55735964,0.03957309469669185,27291.35
2023-03-28 00:00:00+00:00,27127,27265,27529,26636,1438.77990481,0.005087182511888525,27182.3
2023-03-27 00:00:00+00:00,27985,27127,28027,26536,1939.31938559,-0.03065928175808469,28048.47
2023-03-26 00:00:00+00:00,27472,27978,28227,27438,1171.87739281,0.01841875364006989,27670.2
2023-03-25 00:00:00+00:00,27463,27478,27810,27164,857.77849262,0.0005461894184903324,27595.49
2023-03-24 00:00:00+00:00,28308,27461,28376,27000,1918.17413209,-0.029920870425321464,28459.74
2023-03-23 00:00:00+00:00,27258,28304,28772,27094,3122.92747618,0.03837405532320787,27449.25
2023-03-22 00:00:00+00:00,28111,27258,28818,26591,3933.61903279,-0.03034399345451958,28264.24
2023-03-21 00:00:00+00:00,27713,28112,28435,27312,1662.37542875,0.014397575145238697,27929.17
2023-03-20 00:00:00+00:00,27947,27714,28439,27130,2701.6770114,-0.008337209718395534,28186.84
2023-03-19 00:00:00+00:00,26916,27943,28342,26838,4338.09054239,0.03815574379551196,27107.79
2023-03-18 00:00:00+00:00,27352,26914,27621,26547,3081.77889399,-0.016013454226381982,27466.68
2023-03-17 00:00:00+00:00,25054,27351,27563,24954,9816.30527876,0.091681966951385,25161.27
2023-03-16 00:00:00+00:00,24330,25061,25213,24186,2418.12626031,0.030045211672831893,24470.88
2023-03-15 00:00:00+00:00,24730,24321,25324,23931,2632.3823115,-0.01653861706429438,24758.77
2023-03-14 00:00:00+00:00,24188,24735,26529,24060,9607.08087005,0.022614519596494128,24178.96
2023-03-13 00:00:00+00:00,22091,24183,24600,21878,7005.64861226,0.09469919876872934,22095.71
2023-03-12 00:00:00+00:00,20530,22083,22193,20357,5613.2705501,0.07564539698002923,20521.56
2023-03-11 00:00:00+00:00,20200,20529,20789,19863,6804.59953152,0.016287128712871288,20195.23
2023-03-10 00:00:00+00:00,20381,20201,20382,19592,4644.72712656,-0.008831755065992836,20376.32
2023-03-09 00:00:00+00:00,21712,20381,21836,20086,3785.66297745,-0.06130250552689757,21712.65
2023-03-08 00:00:00+00:00,22209,21713,22291,21590,1749.76495294,-0.022333288306542392,22217.21
2023-03-07 00:00:00+00:00,22405,22209,22554,21950,1839.87978788,-0.00874804731086811,22415.11
2023-03-06 00:00:00+00:00,22430,22405,22591,22278,892.5797623,-0.0011145786892554615,22421.89
2023-03-05 00:00:00+00:00,22346,22431,22660,22200,434.29209452,0.003803812762910588,22348.33
2023-03-04 00:00:00+00:00,22362,22345,22406,22176,410.84223982,-0.0007602182273499687,22367.43
2023-03-03 00:00:00+00:00,23474,22362,23482,21910,2988.8365216,-0.04737156002385618,23464.34
2023-03-02 00:00:00+00:00,23645,23472,23800,23205,700.91860008,-0.00731655741171495,23634.33
2023-03-01 00:00:00+00:00,23146,23646,24009,23036,1372.16718746,0.021602004666033008,23155.54
2023-02-28 00:00:00+00:00,23503,23142,23615,23066,1437.33108616,-0.015359741309620048,23518.12
2023-02-27 00:00:00+00:00,23560,23502,23891,23131,1838.33895462,-0.002461799660441426,23541.12
2023-02-26 00:00:00+00:00,23178,23561,23673,23083,771.60985675,0.016524290275261023,23157.04
2023-02-25 00:00:00+00:00,23197,23178,23223,22810,1115.2336105,-0.0008190714316506445,23172.29
2023-02-24 00:00:00+00:00,23958,23200,24150,22873,3450.62588589,-0.031638701060188665,23951.11
2023-02-23 00:00:00+00:00,24191,23950,24600,23622,2241.92626877,-0.009962382704311521,24146.1
2023-02-22 00:00:00+00:00,24466,24191,24485,23578,3335.13051558,-0.011240088285784353,24417.39
2023-02-21 00:00:00+00:00,24834,24466,25227,24172,3552.86317384,-0.014818394137070146,24786.67
2023-02-20 00:00:00+00:00,24281,24835,25114,23862,2020.7429041,0.022816193731724395,24284.48
2023-02-19 00:00:00+00:00,24634,24284,25209,24221,2721.31731927,-0.014208005196070472,24642.79
2023-02-18 00:00:00+00:00,24580,24633,24878,24450,628.50327612,0.0021562245728234336,24628.82
2023-02-17 00:00:00+00:00,23525,24582,25023,23350,4173.39457899,0.04493092454835282,23756.91
2023-02-16 00:00:00+00:00,24325,23529,25234,23526,4641.95356863,-0.03272353545734841,24307.88
2023-02-15 00:00:00+00:00,22197,24318,24393,22063,2373.87011716,0.09555345316934721,22220.07
2023-02-14 00:00:00+00:00,21773,22198,22339,21555,1438.23082697,0.019519588481146374,21807.83
2023-02-13 00:00:00+00:00,21793,21773,21905,21354,3084.17309913,-0.0009177258752810536,21779.87
2023-02-12 00:00:00+00:00,21865,21796,22096,21666,1264.85618416,-0.0031557283329522066,21889.43
2023-02-11 00:00:00+00:00,21641,21865,21907,21614,356.98025899,0.010350723164363938,21630.13
2023-02-10 00:00:00+00:00,21799,21641,21937,21500,1470.20646874,-0.007248038900867012,21820.89
2023-02-09 00:00:00+00:00,22957,21800,23003,21700,3309.41589238,-0.05039857124188701,22947.51
2023-02-08 00:00:00+00:00,23245,22957,23430,22691,1354.2193362,-0.012389761238976124,23294.91
2023-02-07 00:00:00+00:00,22754,23246,23350,22742,1196.25968572,0.021622571855497933,22786.48
2023-02-06 00:00:00+00:00,22935,22755,23145,22620,1080.80512025,-0.007848266841072597,22946.29
2023-02-05 00:00:00+00:00,23314,22932,23419,22777,1436.99209343,-0.016385004718195074,23340.35
2023-02-04 00:00:00+00:00,23433,23315,23580,23248,584.20351345,-0.005035633508300261,23451.58
2023-02-03 00:00:00+00:00,23487,23433,23708,23230,1923.93720419,-0.0022991442074338994,23539.68
2023-02-02 00:00:00+00:00,23724,23491,24240,23385,2831.61207564,-0.009821278030686225,23725.16
2023-02-01 00:00:00+00:00,23136,23723,23814,22757,2127.92483576,0.025371715076071923,23137.32
2023-01-31 00:00:00+00:00,22830,23135,23297,22730,1988.19607648,0.013359614542268944,22840.39
2023-01-30 00:00:00+00:00,23743,22830,23785,22500,2951.17457319,-0.038453438908309816,23797.46
2023-01-29 00:00:00+00:00,23028,23746,23962,23000,4238.64618824,0.03117943373284697,23022.23
2023-01-28 00:00:00+00:00,23066,23029,23181,22876,1406.06685355,-0.0016040926038324806,23082.86
2023-01-27 00:00:00+00:00,23005,23067,23486,22533,2247.41488427,0.00269506628993697,23024.75
2023-01-26 00:00:00+00:00,23054,23004,23273,22853,1404.76161017,-0.002168821028888696,23180.42
2023-01-25 00:00:00+00:00,22627,23054,23812,22324,3742.52827073,0.0188712599991161,22610.01
2023-01-24 00:00:00+00:00,22912,22627,23154,22437,1877.23264356,-0.012438896648044692,22984.87
2023-01-23 00:00:00+00:00,22713,22910,23169,22497,1859.39299232,0.008673446924668692,22736.66
2023-01-22 00:00:00+00:00,22775,22713,23072,22310,1519.98018751,-0.0027222832052689354,22771.02
2023-01-21 00:00:00+00:00,22670,22775,23353,22427,3600.42349164,0.0046316718129686815,22705.83
